2.100000000000000000e+01,3.000000000000000062e-03,2.000000000000000042e-03,1.200000000000000000e+01,0.000000000000000000e+00,7.012800000000000011e+01,9.000000000000000222e-01,2.000000000000000042e-02,2.199999999999999872e-02,1.689999999999999858e+01,3.729999999999999716e+01,1.983914200000000058e-02
2.200000000000000000e+01,3.000000000000000062e-03,1.000000000000000021e-03,1.200000000000000000e+01,0.000000000000000000e+00,7.076099999999999568e+01,3.200000000000000067e-01,2.000000000000000042e-02,2.000000000000000042e-02,1.685000000000000142e+01,3.670000000000000284e+01,2.207084499999999866e-02
2.300000000000000000e+01,5.999999999999999474e-04,1.000000000000000021e-03,1.532000000000000028e+01,0.000000000000000000e+00,6.447740000000000293e+01,2.450000000000000178e+00,2.000000000000000042e-02,1.000000000000000021e-02,1.769999999999999929e+01,5.029999999999999716e+01,1.391650099999999952e-02
2.400000000000000000e+01,2.000000000000000042e-03,1.100000000000000066e-03,1.575000000000000000e+01,0.000000000000000000e+00,6.498950000000000671e+01,2.279999999999999805e+00,2.000000000000000042e-02,3.000000000000000062e-03,1.694999999999999929e+01,5.129999999999999716e+01,1.461988300000000018e-02
2.500000000000000000e+01,2.000000000000000042e-03,4.300000000000000003e-03,1.572000000000000064e+01,0.000000000000000000e+00,6.086730000000000018e+01,2.290000000000000036e+00,3.950000000000000178e+00,2.999999999999999889e-02,1.712999999999999901e+01,5.360000000000000142e+01,1.629999999999999852e-02
2.600000000000000000e+01,3.000000000000000062e-03,7.100000000000000408e-03,1.540000000000000036e+01,0.000000000000000000e+00,6.915569999999999595e+01,2.290000000000000036e+00,2.999999999999999889e-02,2.000000000000000042e-02,1.308999999999999986e+01,4.889999999999999858e+01,1.083844599999999984e-02
2.700000000000000000e+01,7.399999999999999634e-02,4.000000000000000083e-03,1.565000000000000036e+01,0.000000000000000000e+00,6.491779999999999973e+01,2.279999999999999805e+00,2.000000000000000042e-02,2.999999999999999889e-02,1.701999999999999957e+01,5.089999999999999858e+01,1.709233799999999859e-02
2.800000000000000000e+01,2.000000000000000042e-03,9.740000000000000047e-02,1.556000000000000050e+01,0.000000000000000000e+00,6.505610000000000070e+01,2.290000000000000036e+00,1.000000000000000021e-02,2.999999999999999889e-02,1.694999999999999929e+01,4.939999999999999858e+01,1.457489900000000053e-02
2.900000000000000000e+01,3.000000000000000062e-03,6.899999999999999883e-03,1.550999999999999979e+01,0.000000000000000000e+00,6.696580000000000155e+01,2.310000000000000053e+00,2.999999999999999889e-02,1.820000000000000062e+00,1.334999999999999964e+01,4.650000000000000000e+01,1.612903200000000148e-02
3.000000000000000000e+01,5.000000000000000278e-02,4.200000000000000261e-02,1.985000000000000142e+01,0.000000000000000000e+00,5.297999999999999687e+01,4.000000000000000083e-02,1.830000000000000071e+00,1.080000000000000071e+00,2.410999999999999943e+01,5.550000000000000000e+01,2.360360400000000025e-02
3.100000000000000000e+01,5.000000000000000278e-02,4.000000000000000083e-02,1.310999999999999943e+01,0.000000000000000000e+00,6.625600000000000023e+01,2.109999999999999876e+00,1.810000000000000053e+00,5.200000000000000178e-01,1.607999999999999829e+01,4.450000000000000000e+01,8.539325999999999861e-03
3.200000000000000000e+01,1.799999999999999864e-02,1.000000000000000056e-01,1.250000000000000000e+01,0.000000000000000000e+00,6.727370000000000516e+01,2.299999999999999822e+00,8.299999999999999600e-01,4.899999999999999911e-01,1.646000000000000085e+01,4.170000000000000284e+01,2.182254200000000033e-02
3.300000000000000000e+01,6.899999999999999467e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.159999999999999920e+00,7.225000000000000000e+01,0.000000000000000000e+00,2.558999999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.750000000000000000e+00,2.025806450000000036e-01
3.400000000000000000e+01,6.899999999999999467e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.160000000000000142e+00,7.118000000000000682e+01,0.000000000000000000e+00,2.475000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.066999999999999993e+01,5.154639200000000337e-02
3.500000000000000000e+01,6.700000000000000400e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.450000000000000178e+00,7.031000000000000227e+01,0.000000000000000000e+00,2.446999999999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.511999999999999922e+01,1.044973540000000006e-01
3.600000000000000000e+01,6.800000000000000488e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.269999999999999574e+00,6.809999999999999432e+01,0.000000000000000000e+00,2.480000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.494999999999999929e+01,1.130434780000000028e-01
3.700000000000000000e+01,6.600000000000000311e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.769999999999999574e+00,6.554000000000000625e+01,0.000000000000000000e+00,2.378000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.474000000000000199e+01,9.755206399999999389e-02
3.800000000000000000e+01,1.000000000000000021e-02,0.000000000000000000e+00,1.980999999999999872e+01,0.000000000000000000e+00,7.015000000000000568e+01,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000000e+01,3.560000000000000142e+01,0.000000000000000000e+00
3.900000000000000000e+01,1.000000000000000021e-02,0.000000000000000000e+00,9.980000000000000426e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.498000000000000043e+01,1.519999999999999929e+01,0.000000000000000000e+00
4.000000000000000000e+01,1.000000000000000021e-02,0.000000000000000000e+00,1.508999999999999986e+01,0.000000000000000000e+00,6.971999999999999886e+01,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.515000000000000036e+01,2.780000000000000071e+01,0.000000000000000000e+00
4.100000000000000000e+01,1.000000000000000021e-02,0.000000000000000000e+00,1.985000000000000142e+01,0.000000000000000000e+00,6.504999999999999716e+01,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.506000000000000050e+01,3.139999999999999858e+01,0.000000000000000000e+00
4.200000000000000000e+01,1.000000000000000021e-02,0.000000000000000000e+00,2.446000000000000085e+01,0.000000000000000000e+00,6.036999999999999744e+01,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.513000000000000078e+01,3.689999999999999858e+01,0.000000000000000000e+00
4.300000000000000000e+01,1.000000000000000021e-02,0.000000000000000000e+00,1.117999999999999972e+01,0.000000000000000000e+00,7.065000000000000568e+01,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.812999999999999901e+01,1.930000000000000071e+01,0.000000000000000000e+00
4.400000000000000000e+01,1.000000000000000021e-02,0.000000000000000000e+00,9.960000000000000853e+00,0.000000000000000000e+00,7.087000000000000455e+01,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.912999999999999901e+01,1.969999999999999929e+01,0.000000000000000000e+00
4.500000000000000000e+01,1.000000000000000021e-02,0.000000000000000000e+00,1.508999999999999986e+01,0.000000000000000000e+00,6.481000000000000227e+01,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,2.005999999999999872e+01,2.180000000000000071e+01,0.000000000000000000e+00
4.600000000000000000e+01,1.000000000000000021e-02,0.000000000000000000e+00,1.989000000000000057e+01,0.000000000000000000e+00,6.036999999999999744e+01,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.969999999999999929e+01,2.750000000000000000e+01,0.000000000000000000e+00
4.700000000000000000e+01,1.000000000000000021e-02,0.000000000000000000e+00,2.442000000000000171e+01,0.000000000000000000e+00,5.545000000000000284e+01,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,2.008999999999999986e+01,3.600000000000000000e+01,0.000000000000000000e+00
4.800000000000000000e+01,1.000000000000000021e-02,0.000000000000000000e+00,1.496000000000000085e+01,0.000000000000000000e+00,5.992999999999999972e+01,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,2.507000000000000028e+01,2.600000000000000000e+01,0.000000000000000000e+00
4.900000000000000000e+01,1.000000000000000021e-02,0.000000000000000000e+00,1.878000000000000114e+01,0.000000000000000000e+00,5.661999999999999744e+01,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,2.455999999999999872e+01,2.800000000000000000e+01,0.000000000000000000e+00
5.000000000000000000e+01,1.000000000000000021e-02,0.000000000000000000e+00,2.350000000000000000e+01,0.000000000000000000e+00,5.161999999999999744e+01,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,2.483999999999999986e+01,3.010000000000000142e+01,0.000000000000000000e+00
5.100000000000000000e+01,9.299999999999999239e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.759999999999999787e+00,7.211069999999999425e+01,0.000000000000000000e+00,2.219999999999999929e+01,2.919999999999999929e+00,0.000000000000000000e+00,1.500000000000000000e+01,2.000000000000000111e-01
5.200000000000000000e+01,5.300000000000000024e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.660000000000000142e+00,6.968470000000000653e+01,0.000000000000000000e+00,2.469999999999999929e+01,2.950000000000000178e+00,0.000000000000000000e+00,2.100000000000000000e+01,1.428571429999999920e-01
5.300000000000000000e+01,7.100000000000000408e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.740000000000000213e+00,6.686289999999999623e+01,0.000000000000000000e+00,2.750000000000000000e+01,2.890000000000000124e+00,0.000000000000000000e+00,3.850000000000000000e+01,1.298701300000000003e-01
5.400000000000000000e+01,1.499999999999999944e-02,1.930000000000000118e-02,1.294999999999999929e+01,0.000000000000000000e+00,6.564570000000000505e+01,2.290000000000000036e+00,1.300000000000000044e+00,4.299999999999999933e-01,1.735000000000000142e+01,1.419999999999999929e+01,0.000000000000000000e+00
5.500000000000000000e+01,4.800000000000000100e-02,2.299999999999999961e-02,1.980000000000000071e+01,0.000000000000000000e+00,5.389900000000000091e+01,0.000000000000000000e+00,8.000000000000000444e-01,3.300000000000000155e-01,2.510000000000000142e+01,3.089999999999999858e+01,0.000000000000000000e+00
5.600000000000000000e+01,4.800000000000000100e-02,3.250000000000000111e-01,2.010000000000000142e+01,0.000000000000000000e+00,5.337700000000000244e+01,0.000000000000000000e+00,8.399999999999999689e-01,3.099999999999999978e-01,2.500000000000000000e+01,4.289999999999999858e+01,0.000000000000000000e+00
6.100000000000000000e+01,3.300000000000000155e-02,2.099999999999999922e-01,7.580000000000000071e+00,0.000000000000000000e+00,6.471800000000000352e+01,0.000000000000000000e+00,8.429999999999999716e+00,1.700000000000000122e-01,1.880000000000000071e+01,5.300000000000000000e+01,9.433962299999999745e-02
6.200000000000000000e+01,5.999999999999999778e-02,2.399999999999999911e-01,7.459999999999999964e+00,0.000000000000000000e+00,6.476099999999999568e+01,0.000000000000000000e+00,8.960000000000000853e+00,2.399999999999999911e-01,1.819999999999999929e+01,3.300000000000000000e+01,9.090909099999999743e-02
6.300000000000000000e+01,1.000000000000000021e-02,2.399999999999999911e-01,6.719999999999999751e+00,0.000000000000000000e+00,6.324399999999999977e+01,0.000000000000000000e+00,8.519999999999999574e+00,2.500000000000000000e-01,2.100000000000000000e+01,3.100000000000000000e+01,1.290322580000000108e-01
6.400000000000000000e+01,1.700000000000000122e-02,2.700000000000000178e-01,7.070000000000000284e+00,0.000000000000000000e+00,6.440295999999999310e+01,0.000000000000000000e+00,8.789999999999999147e+00,2.399999999999999911e-01,1.919999999999999929e+01,3.700000000000000000e+01,1.081081079999999944e-01
6.500000000000000000e+01,3.500000000000000333e-02,4.299999999999999933e-01,7.120000000000000107e+00,0.000000000000000000e+00,6.347099999999999653e+01,0.000000000000000000e+00,8.550000000000000711e+00,1.900000000000000022e-01,2.010000000000000142e+01,2.900000000000000000e+01,1.034482760000000057e-01
6.600000000000000000e+01,1.799999999999999864e-02,5.200000000000000178e-01,7.459999999999999964e+00,0.000000000000000000e+00,6.450900000000000034e+01,0.000000000000000000e+00,8.960000000000000853e+00,2.399999999999999911e-01,1.819999999999999929e+01,3.300000000000000000e+01,9.090909099999999743e-02
6.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.200000000000000000e+01,0.000000000000000000e+00,3.900000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000000e+01,6.000000000000000000e+01,0.000000000000000000e+00
6.800000000000000000e+01,0.000000000000000000e+00,2.999999999999999889e-01,3.200000000000000000e+01,0.000000000000000000e+00,3.870000000000000284e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000000e+01,3.400000000000000000e+01,0.000000000000000000e+00
7.000000000000000000e+01,0.000000000000000000e+00,6.999999999999999556e-01,3.200000000000000000e+01,0.000000000000000000e+00,3.829999999999999716e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000000e+01,1.700000000000000000e+01,0.000000000000000000e+00
8.000000000000000000e+01,6.000000000000000125e-03,5.000000000000000104e-03,1.000000000000000000e+01,0.000000000000000000e+00,6.998900000000000432e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,2.300000000000000000e+01,2.000000000000000111e-01
8.100000000000000000e+01,1.799999999999999864e-02,3.000000000000000062e-03,1.500000000000000000e+01,0.000000000000000000e+00,6.497899999999999920e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,3.200000000000000000e+01,2.000000000000000111e-01
8.200000000000000000e+01,1.499999999999999944e-02,6.000000000000000125e-03,2.000000000000000000e+01,0.000000000000000000e+00,5.997899999999999920e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,4.000000000000000000e+01,2.000000000000000111e-01
8.300000000000000000e+01,8.999999999999999320e-03,6.000000000000000125e-03,2.500000000000000000e+01,0.000000000000000000e+00,5.498499999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,3.800000000000000000e+01,2.000000000000000111e-01
8.400000000000000000e+01,1.099999999999999936e-02,6.000000000000000125e-03,3.000000000000000000e+01,0.000000000000000000e+00,4.998299999999999699e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,3.400000000000000000e+01,2.000000000000000111e-01
8.500000000000000000e+01,1.200000000000000025e-02,4.000000000000000083e-03,2.000000000000000000e+01,0.000000000000000000e+00,6.998399999999999466e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,5.300000000000000000e+01,2.000000000000000111e-01
8.600000000000000000e+01,1.899999999999999953e-02,5.000000000000000104e-03,2.000000000000000000e+01,0.000000000000000000e+00,6.497599999999999909e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,4.000000000000000000e+01,2.000000000000000111e-01
8.700000000000000000e+01,2.199999999999999872e-02,5.000000000000000104e-03,2.000000000000000000e+01,0.000000000000000000e+00,5.497299999999999898e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,4.500000000000000000e+01,2.000000000000000111e-01
8.800000000000000000e+01,3.599999999999999728e-02,5.000000000000000104e-03,2.000000000000000000e+01,0.000000000000000000e+00,4.995900000000000318e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+01,5.700000000000000000e+01,2.000000000000000111e-01
8.900000000000000000e+01,1.200000000000000025e-02,4.399999999999999745e-02,1.000000000000000000e+01,0.000000000000000000e+00,6.994400000000000261e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,2.300000000000000000e+01,2.000000000000000111e-01
9.000000000000000000e+01,1.000000000000000021e-02,3.500000000000000333e-02,1.500000000000000000e+01,0.000000000000000000e+00,6.495499999999999829e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,3.400000000000000000e+01,2.000000000000000111e-01
9.100000000000000000e+01,1.799999999999999864e-02,5.099999999999999672e-02,2.000000000000000000e+01,0.000000000000000000e+00,5.993099999999999739e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,3.800000000000000000e+01,2.000000000000000111e-01
9.200000000000000000e+01,8.999999999999999320e-03,3.300000000000000155e-02,2.500000000000000000e+01,0.000000000000000000e+00,5.495799999999999841e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,3.800000000000000000e+01,2.000000000000000111e-01
9.300000000000000000e+01,1.000000000000000021e-02,2.900000000000000147e-02,3.000000000000000000e+01,0.000000000000000000e+00,4.996099999999999852e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,3.400000000000000000e+01,2.000000000000000111e-01
9.400000000000000000e+01,1.200000000000000025e-02,1.299999999999999940e-02,2.000000000000000000e+01,0.000000000000000000e+00,6.997499999999999432e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,4.800000000000000000e+01,2.000000000000000111e-01
9.500000000000000000e+01,1.200000000000000025e-02,1.099999999999999936e-02,2.000000000000000000e+01,0.000000000000000000e+00,6.497700000000000387e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,4.400000000000000000e+01,2.000000000000000111e-01
9.600000000000000000e+01,1.700000000000000122e-02,4.700000000000000011e-02,2.000000000000000000e+01,0.000000000000000000e+00,5.493599999999999994e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,4.700000000000000000e+01,2.000000000000000111e-01
9.700000000000000000e+01,2.699999999999999969e-02,3.000000000000000062e-03,2.000000000000000000e+01,0.000000000000000000e+00,5.996999999999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,4.300000000000000000e+01,2.000000000000000111e-01
9.800000000000000000e+01,5.000000000000000278e-02,1.000000000000000021e-02,3.000000000000000000e+01,0.000000000000000000e+00,4.993999999999999773e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,4.700000000000000000e+01,2.000000000000000111e-01
9.900000000000000000e+01,2.800000000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.189999999999999947e+00,7.496999999999999886e+01,0.000000000000000000e+00,1.880000000000000071e+01,0.000000000000000000e+00,4.759999999999999787e+00,2.089999999999999858e+01,0.000000000000000000e+00
1.000000000000000000e+02,2.700000000000000178e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.549999999999999822e+00,7.289000000000000057e+01,0.000000000000000000e+00,1.939999999999999858e+01,0.000000000000000000e+00,4.889999999999999680e+00,3.050000000000000000e+01,0.000000000000000000e+00
1.010000000000000000e+02,2.700000000000000178e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.279999999999999805e+00,7.295000000000000284e+01,0.000000000000000000e+00,1.869999999999999929e+01,0.000000000000000000e+00,4.799999999999999822e+00,3.939999999999999858e+01,0.000000000000000000e+00
1.020000000000000000e+02,2.800000000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.979999999999999982e+00,7.076999999999999602e+01,0.000000000000000000e+00,2.010000000000000142e+01,0.000000000000000000e+00,4.870000000000000107e+00,4.750000000000000000e+01,0.000000000000000000e+00
1.030000000000000000e+02,2.000000000000000042e-02,6.099999999999999867e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.106000000000000227e+01,0.000000000000000000e+00,9.699999999999999289e+00,3.099999999999999978e-01,1.830000000000000071e+01,1.930000000000000071e+01,1.039999999999999952e-02
1.040000000000000000e+02,2.399999999999999911e-01,3.499999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.160999999999999943e+01,0.000000000000000000e+00,9.509999999999999787e+00,2.300000000000000100e-01,1.805999999999999872e+01,2.080000000000000071e+01,4.799999999999999580e-03
1.050000000000000000e+02,2.999999999999999889e-01,3.200000000000000067e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.157999999999999829e+01,0.000000000000000000e+00,9.609999999999999432e+00,1.300000000000000044e-01,1.805999999999999872e+01,2.250000000000000000e+01,4.400000000000000265e-03
1.060000000000000000e+02,2.999999999999999889e-02,1.000000000000000021e-02,5.900000000000000355e+00,0.000000000000000000e+00,6.965000000000000568e+01,1.000000000000000021e-02,7.099999999999999645e+00,1.100000000000000089e+00,1.619999999999999929e+01,1.750000000000000000e+01,8.000000000000000167e-02
1.070000000000000000e+02,5.000000000000000278e-02,4.000000000000000083e-02,3.700000000000000178e+00,0.000000000000000000e+00,7.200000000000000000e+01,1.000000000000000021e-02,6.599999999999999645e+00,9.000000000000000222e-01,1.669999999999999929e+01,8.099999999999999645e+00,1.111111109999999985e-01
1.080000000000000000e+02,6.199999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-02,8.170999999999999375e+01,0.000000000000000000e+00,1.764999999999999858e+01,1.000000000000000021e-02,0.000000000000000000e+00,1.380000000000000071e+01,0.000000000000000000e+00
1.090000000000000000e+02,5.799999999999999600e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.540000000000000036e+00,8.031999999999999318e+01,0.000000000000000000e+00,1.751000000000000156e+01,5.000000000000000278e-02,0.000000000000000000e+00,2.910000000000000142e+01,0.000000000000000000e+00
1.100000000000000000e+02,5.899999999999999689e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-02,8.009000000000000341e+01,0.000000000000000000e+00,1.769999999999999929e+01,1.590000000000000080e+00,0.000000000000000000e+00,1.930000000000000071e+01,0.000000000000000000e+00
